user_id,timestamp,cell_id,data_MB,voice_min,sms_count,signal_strength,location_change,is_weekend,hour_of_day
U030,2025-04-06 05:00:00,C131,70.67,5.11,0,-79.4,0,1,5
U030,2025-04-06 06:00:00,C131,19.73,0.0,0,-79.9,0,1,6
U030,2025-04-06 07:00:00,C131,74.0,4.79,0,-82.1,0,1,7
U030,2025-04-06 08:00:00,C181,13.01,0.0,0,-86.9,1,1,8
U030,2025-04-06 09:00:00,C181,13.32,7.63,0,-79.4,0,1,9
U030,2025-04-06 10:00:00,C181,1.62,0.08,0,-89.4,0,1,10
U030,2025-04-06 11:00:00,C181,6.16,7.9,0,-90.4,0,1,11
U030,2025-04-06 12:00:00,C181,7.56,0.0,2,-90.0,0,1,12
U030,2025-04-06 13:00:00,C181,6.78,2.58,0,-80.0,0,1,13
U030,2025-04-06 14:00:00,C181,49.22,7.05,0,-86.8,0,1,14
U030,2025-04-06 15:00:00,C181,91.08,8.78,0,-85.1,0,1,15
U030,2025-04-06 16:00:00,C181,27.25,10.39,2,-88.4,0,1,16
U030,2025-04-06 17:00:00,C181,4.78,0.0,0,-85.9,0,1,17
U030,2025-04-06 18:00:00,C100,56.23,3.08,0,-81.6,1,1,18
U030,2025-04-06 19:00:00,C100,12.37,0.24,0,-92.0,0,1,19
U030,2025-04-06 20:00:00,C100,53.26,0.0,0,-77.5,0,1,20
U030,2025-04-06 21:00:00,C100,12.82,2.94,0,-88.7,0,1,21
U030,2025-04-06 22:00:00,C182,3.99,2.22,0,-86.7,1,1,22
U030,2025-04-06 23:00:00,C182,2.93,8.59,0,-90.7,0,1,23
U030,2025-04-07 00:00:00,C114,33.9,0.0,0,-86.0,1,0,0
U030,2025-04-07 01:00:00,C114,34.82,2.75,2,-83.8,0,0,1
U030,2025-04-07 02:00:00,C114,21.25,0.97,0,-89.1,0,0,2
U030,2025-04-07 03:00:00,C114,36.23,5.01,0,-85.5,0,0,3
U030,2025-04-07 04:00:00,C117,31.95,24.49,0,-87.0,1,0,4
U030,2025-04-07 05:00:00,C117,4.19,0.03,0,-88.0,0,0,5
U030,2025-04-07 06:00:00,C117,12.35,0.0,0,-80.2,0,0,6
U030,2025-04-07 07:00:00,C117,19.67,3.38,0,-88.0,0,0,7
U030,2025-04-07 08:00:00,C117,5.68,2.2,0,-89.6,0,0,8
U030,2025-04-07 09:00:00,C117,15.33,3.28,0,-86.9,0,0,9
U030,2025-04-07 10:00:00,C117,64.29,6.34,0,-91.6,0,0,10
U030,2025-04-07 11:00:00,C117,95.6,2.37,0,-83.4,0,0,11
U030,2025-04-07 12:00:00,C117,2.52,0.0,0,-67.1,0,0,12
U030,2025-04-07 13:00:00,C117,0.96,0.0,0,-93.2,0,0,13
U030,2025-04-07 14:00:00,C117,13.73,6.26,0,-83.5,0,0,14
U030,2025-04-07 15:00:00,C117,18.12,2.46,0,-98.2,0,0,15
U030,2025-04-07 16:00:00,C117,2.08,0.54,0,-82.9,0,0,16
U030,2025-04-07 17:00:00,C116,45.19,1.9,3,-84.7,1,0,17
U030,2025-04-07 18:00:00,C116,26.3,1.26,0,-78.0,0,0,18
U030,2025-04-07 19:00:00,C116,2.78,1.94,0,-86.0,0,0,19
U030,2025-04-07 20:00:00,C116,18.6,19.86,0,-81.4,0,0,20
U030,2025-04-07 21:00:00,C139,22.06,0.02,1,-87.9,1,0,21
U030,2025-04-07 22:00:00,C139,35.25,6.01,0,-91.1,0,0,22
U030,2025-04-07 23:00:00,C139,7.36,8.85,0,-81.8,0,0,23
U031,2025-04-01 00:00:00,C139,34.34,2.77,0,-95.1,1,0,0
U031,2025-04-01 01:00:00,C120,49.55,1.08,0,-83.0,1,0,1
U031,2025-04-01 02:00:00,C120,12.2,0.0,0,-83.3,0,0,2
U031,2025-04-01 03:00:00,C120,61.13,0.37,0,-80.1,0,0,3
U031,2025-04-01 04:00:00,C120,28.37,3.13,1,-81.7,0,0,4
U031,2025-04-01 05:00:00,C120,32.12,4.02,0,-92.0,0,0,5
U031,2025-04-01 06:00:00,C100,30.77,0.0,0,-79.1,1,0,6
U031,2025-04-01 07:00:00,C100,13.98,5.81,0,-85.5,0,0,7
U031,2025-04-01 08:00:00,C100,19.97,1.14,0,-87.0,0,0,8
U031,2025-04-01 09:00:00,C100,6.1,11.68,0,-82.2,0,0,9
U031,2025-04-01 10:00:00,C100,4.9,7.3,0,-74.6,0,0,10
U031,2025-04-01 11:00:00,C100,14.05,0.0,0,-84.0,0,0,11
U031,2025-04-01 12:00:00,C100,35.89,0.0,0,-87.4,0,0,12
U031,2025-04-01 13:00:00,C100,7.59,1.57,0,-83.4,0,0,13
U031,2025-04-01 14:00:00,C100,5.11,0.0,0,-86.1,0,0,14
U031,2025-04-01 15:00:00,C100,21.86,5.44,1,-89.3,0,0,15
U031,2025-04-01 16:00:00,C100,37.22,7.36,1,-87.0,0,0,16
U031,2025-04-01 17:00:00,C100,8.57,4.69,0,-83.4,0,0,17
U031,2025-04-01 18:00:00,C100,10.5,0.0,0,-72.7,0,0,18
U031,2025-04-01 19:00:00,C100,28.47,0.7,0,-87.3,0,0,19
U031,2025-04-01 20:00:00,C100,29.39,13.57,0,-92.8,0,0,20
U031,2025-04-01 21:00:00,C100,34.21,0.58,0,-82.1,0,0,21
U031,2025-04-01 22:00:00,C100,30.89,7.68,0,-83.2,0,0,22
U031,2025-04-01 23:00:00,C100,18.88,8.59,0,-87.6,0,0,23
U031,2025-04-02 00:00:00,C100,11.12,3.4,0,-91.7,0,0,0
U031,2025-04-02 01:00:00,C100,99.45,7.31,0,-83.7,0,0,1
U031,2025-04-02 02:00:00,C100,23.49,0.37,0,-89.8,0,0,2
U031,2025-04-02 03:00:00,C100,0.23,1.02,0,-82.0,0,0,3
U031,2025-04-02 04:00:00,C100,42.9,0.0,0,-83.3,0,0,4
U031,2025-04-02 05:00:00,C100,22.34,7.9,1,-93.7,0,0,5
U031,2025-04-02 06:00:00,C100,5.57,5.06,0,-84.8,0,0,6
U031,2025-04-02 07:00:00,C100,93.27,0.0,0,-91.1,0,0,7
U031,2025-04-02 08:00:00,C100,64.67,2.34,0,-90.9,0,0,8
U031,2025-04-02 09:00:00,C100,35.2,2.19,0,-84.9,0,0,9
U031,2025-04-02 10:00:00,C100,54.64,0.0,0,-86.4,0,0,10
U031,2025-04-02 11:00:00,C100,44.51,1.8,0,-77.5,0,0,11
U031,2025-04-02 12:00:00,C100,53.74,1.09,0,-91.5,0,0,12
U031,2025-04-02 13:00:00,C100,9.71,0.84,0,-80.4,0,0,13
U031,2025-04-02 14:00:00,C100,13.22,2.07,0,-79.0,0,0,14
U031,2025-04-02 15:00:00,C100,6.77,0.0,0,-76.3,0,0,15
U031,2025-04-02 16:00:00,C100,2.13,14.46,0,-86.3,0,0,16
U031,2025-04-02 17:00:00,C100,10.06,0.0,2,-80.6,0,0,17
U031,2025-04-02 18:00:00,C100,23.72,4.28,0,-90.0,0,0,18
U031,2025-04-02 19:00:00,C100,81.0,3.14,0,-82.9,0,0,19
U031,2025-04-02 20:00:00,C100,36.26,8.74,0,-85.4,0,0,20
U031,2025-04-02 21:00:00,C100,5.76,3.02,0,-75.9,0,0,21
U031,2025-04-02 22:00:00,C100,69.31,7.89,0,-88.6,0,0,22
U031,2025-04-02 23:00:00,C100,9.86,7.27,0,-80.9,0,0,23
U031,2025-04-03 00:00:00,C190,68.96,3.22,0,-78.5,1,0,0
U031,2025-04-03 01:00:00,C190,8.41,5.03,0,-80.2,0,0,1
U031,2025-04-03 02:00:00,C190,82.41,6.54,0,-81.9,0,0,2
U031,2025-04-03 03:00:00,C115,70.24,0.0,0,-89.5,1,0,3
U031,2025-04-03 04:00:00,C115,17.89,0.0,0,-83.6,0,0,4
U031,2025-04-03 05:00:00,C115,19.64,2.21,0,-86.3,0,0,5
U031,2025-04-03 06:00:00,C115,12.16,0.0,0,-84.0,0,0,6
U031,2025-04-03 07:00:00,C115,63.49,20.4,0,-80.2,0,0,7
U031,2025-04-03 08:00:00,C115,5.28,7.15,0,-87.9,0,0,8
U031,2025-04-03 09:00:00,C115,13.88,8.75,1,-92.9,0,0,9
U031,2025-04-03 10:00:00,C115,9.37,9.29,1,-85.0,0,0,10
U031,2025-04-03 11:00:00,C115,14.45,18.71,1,-80.8,0,0,11
U031,2025-04-03 12:00:00,C115,3.54,3.15,0,-82.3,0,0,12
U031,2025-04-03 13:00:00,C115,96.35,0.51,0,-83.5,0,0,13
U031,2025-04-03 14:00:00,C115,22.33,1.32,0,-87.3,0,0,14
U031,2025-04-03 15:00:00,C115,29.55,8.37,0,-84.2,0,0,15
U031,2025-04-03 16:00:00,C115,26.71,3.35,0,-87.7,0,0,16
U031,2025-04-03 17:00:00,C115,3.14,0.0,0,-90.1,0,0,17
U031,2025-04-03 18:00:00,C115,25.96,5.48,0,-81.7,0,0,18
U031,2025-04-03 19:00:00,C115,15.43,0.0,2,-82.7,0,0,19
U031,2025-04-03 20:00:00,C115,1.32,0.0,1,-82.7,0,0,20
U031,2025-04-03 21:00:00,C116,68.69,1.12,0,-90.3,1,0,21
U031,2025-04-03 22:00:00,C116,12.22,0.0,1,-86.2,0,0,22
U031,2025-04-03 23:00:00,C116,39.86,1.45,0,-84.3,0,0,23
U031,2025-04-04 00:00:00,C116,11.6,3.97,0,-77.9,0,0,0
U031,2025-04-04 01:00:00,C116,56.56,0.0,0,-79.6,0,0,1
U031,2025-04-04 02:00:00,C116,16.97,0.0,0,-83.0,0,0,2
U031,2025-04-04 03:00:00,C116,31.01,5.29,0,-87.8,0,0,3
U031,2025-04-04 04:00:00,C116,11.06,1.34,0,-91.4,0,0,4
U031,2025-04-04 05:00:00,C116,6.99,0.0,0,-86.5,0,0,5
U031,2025-04-04 06:00:00,C166,1.63,1.54,0,-81.0,1,0,6
U031,2025-04-04 07:00:00,C166,14.01,3.46,0,-82.7,0,0,7
U031,2025-04-04 08:00:00,C166,5.75,0.63,0,-86.9,0,0,8
U031,2025-04-04 09:00:00,C166,27.51,0.0,0,-86.0,0,0,9
U031,2025-04-04 10:00:00,C122,5.57,0.84,1,-90.0,1,0,10
U031,2025-04-04 11:00:00,C122,162.36,5.32,1,-95.7,0,0,11
U031,2025-04-04 12:00:00,C122,6.14,0.0,0,-83.1,0,0,12
U031,2025-04-04 13:00:00,C122,122.91,1.66,0,-88.3,0,0,13
U031,2025-04-04 14:00:00,C122,6.18,3.51,0,-86.9,0,0,14
U031,2025-04-04 15:00:00,C122,4.95,1.17,5,-86.5,0,0,15
U031,2025-04-04 16:00:00,C168,22.37,0.0,0,-92.0,1,0,16
U031,2025-04-04 17:00:00,C168,64.09,0.74,0,-86.8,0,0,17
U031,2025-04-04 18:00:00,C113,53.92,9.54,0,-84.9,1,0,18
U031,2025-04-04 19:00:00,C113,33.46,4.09,0,-88.8,0,0,19
U031,2025-04-04 20:00:00,C113,75.94,2.95,0,-82.0,0,0,20
U031,2025-04-04 21:00:00,C113,14.2,1.84,0,-90.4,0,0,21
U031,2025-04-04 22:00:00,C113,6.58,6.06,0,-88.7,0,0,22
U031,2025-04-04 23:00:00,C113,44.81,2.11,0,-77.5,0,0,23
U031,2025-04-05 00:00:00,C113,38.46,0.25,0,-79.5,0,1,0
U031,2025-04-05 01:00:00,C113,14.7,18.06,2,-92.7,0,1,1
U031,2025-04-05 02:00:00,C113,23.0,0.0,1,-91.7,0,1,2
U031,2025-04-05 03:00:00,C113,36.5,0.0,0,-87.0,0,1,3
U031,2025-04-05 04:00:00,C146,45.37,0.0,0,-89.7,1,1,4
U031,2025-04-05 05:00:00,C146,57.68,0.0,2,-81.4,0,1,5
U031,2025-04-05 06:00:00,C146,33.26,0.97,1,-91.7,0,1,6
U031,2025-04-05 07:00:00,C146,3.37,0.0,2,-81.0,0,1,7
U031,2025-04-05 08:00:00,C146,6.05,0.0,0,-89.7,0,1,8
U031,2025-04-05 09:00:00,C156,0.89,2.17,0,-90.7,1,1,9
U031,2025-04-05 10:00:00,C156,81.15,0.0,4,-86.0,0,1,10
U031,2025-04-05 11:00:00,C156,3.21,1.75,2,-79.7,0,1,11
U031,2025-04-05 12:00:00,C156,0.68,0.0,0,-84.4,0,1,12
U031,2025-04-05 13:00:00,C156,84.15,5.52,1,-82.9,0,1,13
U031,2025-04-05 14:00:00,C156,63.32,0.03,2,-100.5,0,1,14
U031,2025-04-05 15:00:00,C156,26.7,5.38,1,-80.7,0,1,15
U031,2025-04-05 16:00:00,C156,8.05,0.0,0,-83.2,0,1,16
U031,2025-04-05 17:00:00,C156,12.17,0.09,0,-78.9,0,1,17
U031,2025-04-05 18:00:00,C156,9.39,0.7,0,-83.8,0,1,18
U031,2025-04-05 19:00:00,C156,13.23,4.43,0,-79.6,0,1,19
U031,2025-04-05 20:00:00,C156,41.77,0.0,0,-88.2,0,1,20
U031,2025-04-05 21:00:00,C156,18.92,0.0,0,-81.1,0,1,21
U031,2025-04-05 22:00:00,C156,34.37,1.37,0,-87.9,0,1,22
U031,2025-04-05 23:00:00,C156,10.13,2.46,0,-85.0,0,1,23
U031,2025-04-06 00:00:00,C156,17.89,0.0,0,-84.1,0,1,0
U031,2025-04-06 01:00:00,C156,5.96,0.0,1,-81.2,0,1,1
U031,2025-04-06 02:00:00,C156,12.75,1.51,0,-81.7,0,1,2
U031,2025-04-06 03:00:00,C150,6.26,0.0,0,-86.8,1,1,3
U031,2025-04-06 04:00:00,C150,31.27,1.53,0,-92.0,0,1,4
U031,2025-04-06 05:00:00,C150,11.74,0.0,0,-82.9,0,1,5
U031,2025-04-06 06:00:00,C150,5.27,3.42,0,-86.8,0,1,6
U031,2025-04-06 07:00:00,C150,6.83,3.95,1,-91.1,0,1,7
U031,2025-04-06 08:00:00,C150,0.15,14.81,0,-78.4,0,1,8
U031,2025-04-06 09:00:00,C150,16.13,12.33,0,-80.5,0,1,9
U031,2025-04-06 10:00:00,C150,0.37,0.0,1,-85.0,0,1,10
U031,2025-04-06 11:00:00,C150,146.66,2.94,0,-83.5,0,1,11
U031,2025-04-06 12:00:00,C150,17.25,1.8,0,-90.8,0,1,12
U031,2025-04-06 13:00:00,C182,18.29,0.0,0,-94.3,1,1,13
U031,2025-04-06 14:00:00,C182,38.14,4.22,2,-88.4,0,1,14
U031,2025-04-06 15:00:00,C182,4.19,0.0,0,-86.1,0,1,15
U031,2025-04-06 16:00:00,C182,2.29,0.62,1,-91.0,0,1,16
U031,2025-04-06 17:00:00,C182,41.35,5.94,0,-79.5,0,1,17
U031,2025-04-06 18:00:00,C182,0.55,4.17,0,-87.4,0,1,18
U031,2025-04-06 19:00:00,C149,64.92,0.0,1,-79.7,1,1,19
U031,2025-04-06 20:00:00,C149,24.33,1.99,0,-81.3,0,1,20
U031,2025-04-06 21:00:00,C149,0.3,0.0,0,-93.1,0,1,21
U031,2025-04-06 22:00:00,C149,13.67,0.0,0,-90.3,0,1,22
U031,2025-04-06 23:00:00,C149,35.18,1.86,2,-91.3,0,1,23
U031,2025-04-07 00:00:00,C149,4.11,0.0,0,-93.8,0,0,0
U031,2025-04-07 01:00:00,C149,1.74,0.73,0,-85.4,0,0,1
U031,2025-04-07 02:00:00,C149,16.94,10.05,0,-86.9,0,0,2
U031,2025-04-07 03:00:00,C149,53.28,4.03,1,-81.4,0,0,3
U031,2025-04-07 04:00:00,C149,12.5,0.52,0,-83.0,0,0,4
U031,2025-04-07 05:00:00,C149,24.47,2.76,0,-89.5,0,0,5
U031,2025-04-07 06:00:00,C149,61.03,7.33,0,-77.3,0,0,6
U031,2025-04-07 07:00:00,C149,34.09,0.25,2,-91.5,0,0,7
U031,2025-04-07 08:00:00,C149,52.87,1.1,0,-84.3,0,0,8
U031,2025-04-07 09:00:00,C149,20.95,15.2,0,-83.9,0,0,9
U031,2025-04-07 10:00:00,C149,8.86,4.5,1,-84.7,0,0,10
U031,2025-04-07 11:00:00,C149,22.19,0.38,0,-79.4,0,0,11
U031,2025-04-07 12:00:00,C149,14.03,6.75,0,-86.4,0,0,12
U031,2025-04-07 13:00:00,C149,25.06,1.44,1,-81.8,0,0,13
U031,2025-04-07 14:00:00,C149,6.02,5.06,0,-86.4,0,0,14
U031,2025-04-07 15:00:00,C149,3.94,2.32,0,-87.4,0,0,15
U031,2025-04-07 16:00:00,C149,11.34,0.0,0,-83.3,0,0,16
U031,2025-04-07 17:00:00,C149,3.74,0.73,0,-83.0,0,0,17
U031,2025-04-07 18:00:00,C149,20.44,7.92,0,-86.0,0,0,18
U031,2025-04-07 19:00:00,C149,31.65,0.0,0,-81.5,0,0,19
U031,2025-04-07 20:00:00,C149,92.9,1.23,0,-80.0,0,0,20
U031,2025-04-07 21:00:00,C198,9.24,3.08,0,-82.0,1,0,21
U031,2025-04-07 22:00:00,C198,0.49,1.4,0,-75.1,0,0,22
U031,2025-04-07 23:00:00,C198,12.47,9.25,0,-83.2,0,0,23
U032,2025-04-01 00:00:00,C189,3.76,0.0,0,-85.7,0,0,0
U032,2025-04-01 01:00:00,C189,46.06,4.59,2,-89.5,0,0,1
U032,2025-04-01 02:00:00,C189,53.66,11.25,0,-67.9,0,0,2
U032,2025-04-01 03:00:00,C189,38.08,0.41,0,-84.8,0,0,3
U032,2025-04-01 04:00:00,C189,45.29,3.77,1,-83.6,0,0,4
U032,2025-04-01 05:00:00,C189,20.99,2.24,0,-86.4,0,0,5
U032,2025-04-01 06:00:00,C189,2.29,3.73,0,-80.5,0,0,6
U032,2025-04-01 07:00:00,C189,4.66,2.97,0,-87.4,0,0,7
U032,2025-04-01 08:00:00,C189,114.59,8.32,1,-84.3,0,0,8
U032,2025-04-01 09:00:00,C189,22.08,1.69,0,-89.9,0,0,9
U032,2025-04-01 10:00:00,C189,12.6,9.41,2,-87.7,0,0,10
U032,2025-04-01 11:00:00,C189,15.02,13.8,0,-79.5,0,0,11
U032,2025-04-01 12:00:00,C189,40.93,13.45,0,-89.0,0,0,12
U032,2025-04-01 13:00:00,C189,28.04,3.6,0,-84.4,0,0,13
U032,2025-04-01 14:00:00,C189,83.92,11.31,0,-87.5,0,0,14
U032,2025-04-01 15:00:00,C189,28.83,2.14,2,-84.1,0,0,15
U032,2025-04-01 16:00:00,C189,24.37,2.81,1,-82.2,0,0,16
U032,2025-04-01 17:00:00,C189,112.68,0.0,0,-91.6,0,0,17
U032,2025-04-01 18:00:00,C189,48.7,0.36,0,-83.5,0,0,18
U032,2025-04-01 19:00:00,C189,13.27,7.49,0,-84.0,0,0,19
U032,2025-04-01 20:00:00,C189,28.23,3.29,0,-79.1,0,0,20
U032,2025-04-01 21:00:00,C189,0.52,0.25,0,-93.8,0,0,21
U032,2025-04-01 22:00:00,C189,48.25,0.0,0,-86.6,0,0,22
U032,2025-04-01 23:00:00,C189,33.68,4.57,0,-82.7,0,0,23
U032,2025-04-02 00:00:00,C189,31.5,2.73,0,-79.0,0,0,0
U032,2025-04-02 01:00:00,C189,88.27,2.23,0,-91.9,0,0,1
U032,2025-04-02 02:00:00,C189,16.48,0.0,0,-82.8,0,0,2
U032,2025-04-02 03:00:00,C189,14.34,2.03,0,-87.2,0,0,3
U032,2025-04-02 04:00:00,C189,121.78,9.13,0,-76.8,0,0,4
U032,2025-04-02 05:00:00,C189,35.45,2.35,0,-86.9,0,0,5
U032,2025-04-02 06:00:00,C189,138.12,0.67,3,-76.8,0,0,6
U032,2025-04-02 07:00:00,C189,14.52,3.58,2,-89.7,0,0,7
U032,2025-04-02 08:00:00,C189,4.17,2.51,0,-83.0,0,0,8
U032,2025-04-02 09:00:00,C189,35.81,0.0,0,-82.7,0,0,9
U032,2025-04-02 10:00:00,C139,1.19,0.0,0,-75.5,1,0,10
U032,2025-04-02 11:00:00,C139,13.54,0.09,0,-79.6,0,0,11
U032,2025-04-02 12:00:00,C139,19.63,0.0,1,-88.2,0,0,12
U032,2025-04-02 13:00:00,C139,75.42,1.1,0,-85.1,0,0,13
U032,2025-04-02 14:00:00,C139,4.56,0.0,1,-89.4,0,0,14
U032,2025-04-02 15:00:00,C139,12.68,0.0,0,-82.3,0,0,15
U032,2025-04-02 16:00:00,C139,38.31,0.0,0,-86.4,0,0,16
U032,2025-04-02 17:00:00,C172,4.32,5.5,0,-87.5,1,0,17
U032,2025-04-02 18:00:00,C172,83.23,10.05,0,-81.0,0,0,18
U032,2025-04-02 19:00:00,C172,55.23,0.0,0,-85.0,0,0,19
U032,2025-04-02 20:00:00,C172,39.6,0.0,0,-87.0,0,0,20
U032,2025-04-02 21:00:00,C172,21.72,13.79,1,-80.8,0,0,21
U032,2025-04-02 22:00:00,C172,22.28,0.0,0,-86.1,0,0,22
U032,2025-04-02 23:00:00,C172,7.18,2.86,0,-88.3,0,0,23
U032,2025-04-03 00:00:00,C172,6.24,4.07,1,-82.4,0,0,0
U032,2025-04-03 01:00:00,C172,35.94,19.95,0,-91.3,0,0,1
U032,2025-04-03 02:00:00,C172,0.28,1.4,0,-78.4,0,0,2
U032,2025-04-03 03:00:00,C172,8.98,7.04,0,-87.8,0,0,3
U032,2025-04-03 04:00:00,C172,13.87,0.01,0,-79.4,0,0,4
U032,2025-04-03 05:00:00,C172,52.57,0.0,0,-85.4,0,0,5
U032,2025-04-03 06:00:00,C172,128.92,0.0,0,-87.6,0,0,6
U032,2025-04-03 07:00:00,C172,39.27,17.95,3,-87.8,0,0,7
U032,2025-04-03 08:00:00,C172,125.68,2.37,2,-88.3,0,0,8
U032,2025-04-03 09:00:00,C194,13.08,0.0,0,-95.0,1,0,9
U032,2025-04-03 10:00:00,C194,56.22,10.8,0,-87.2,0,0,10
U032,2025-04-03 11:00:00,C194,7.35,4.41,0,-84.1,0,0,11
U032,2025-04-03 12:00:00,C145,17.57,0.0,0,-85.3,1,0,12
U032,2025-04-03 13:00:00,C145,22.77,0.0,0,-83.7,0,0,13
U032,2025-04-03 14:00:00,C145,32.85,4.64,0,-84.8,0,0,14
U032,2025-04-03 15:00:00,C145,13.31,3.38,0,-87.7,0,0,15
U032,2025-04-03 16:00:00,C145,98.67,0.0,0,-73.1,0,0,16
U032,2025-04-03 17:00:00,C145,65.64,0.53,0,-78.0,0,0,17
U032,2025-04-03 18:00:00,C145,0.1,6.62,0,-83.6,0,0,18
U032,2025-04-03 19:00:00,C145,42.79,0.82,0,-84.5,0,0,19
U032,2025-04-03 20:00:00,C145,5.51,4.74,0,-89.4,0,0,20
U032,2025-04-03 21:00:00,C145,20.86,3.8,0,-88.4,0,0,21
U032,2025-04-03 22:00:00,C145,13.74,1.29,0,-88.5,0,0,22
U032,2025-04-03 23:00:00,C149,4.28,3.94,2,-80.7,1,0,23
U032,2025-04-04 00:00:00,C149,7.79,0.0,0,-83.3,0,0,0
U032,2025-04-04 01:00:00,C149,99.55,1.53,1,-87.3,0,0,1
U032,2025-04-04 02:00:00,C158,10.42,5.02,0,-74.4,1,0,2
U032,2025-04-04 03:00:00,C158,12.82,0.36,1,-98.3,0,0,3
U032,2025-04-04 04:00:00,C158,5.6,0.0,0,-85.7,0,0,4
U032,2025-04-04 05:00:00,C158,15.53,1.81,0,-79.6,0,0,5
U032,2025-04-04 06:00:00,C126,7.89,4.24,0,-82.4,1,0,6
U032,2025-04-04 07:00:00,C126,42.65,1.03,0,-83.6,0,0,7
U032,2025-04-04 08:00:00,C126,13.78,0.0,0,-83.1,0,0,8
U032,2025-04-04 09:00:00,C126,20.9,0.0,3,-79.5,0,0,9
U032,2025-04-04 10:00:00,C126,44.42,0.0,2,-76.2,0,0,10
U032,2025-04-04 11:00:00,C126,74.54,0.16,2,-79.5,0,0,11
U032,2025-04-04 12:00:00,C126,40.56,0.0,2,-79.7,0,0,12
U032,2025-04-04 13:00:00,C126,29.86,2.83,0,-80.0,0,0,13
U032,2025-04-04 14:00:00,C126,6.11,3.85,2,-73.9,0,0,14
U032,2025-04-04 15:00:00,C127,33.57,0.0,0,-82.7,1,0,15
U032,2025-04-04 16:00:00,C127,18.52,0.99,3,-85.2,0,0,16
U032,2025-04-04 17:00:00,C103,46.28,7.64,0,-88.8,1,0,17
U032,2025-04-04 18:00:00,C103,33.38,3.04,0,-84.6,0,0,18
U032,2025-04-04 19:00:00,C103,33.41,1.71,0,-87.9,0,0,19
U032,2025-04-04 20:00:00,C103,37.0,0.73,1,-91.4,0,0,20
U032,2025-04-04 21:00:00,C103,3.88,8.84,0,-81.8,0,0,21
U032,2025-04-04 22:00:00,C103,16.1,0.0,0,-81.6,0,0,22
U032,2025-04-04 23:00:00,C103,11.37,1.63,1,-86.3,0,0,23
U032,2025-04-05 00:00:00,C103,9.66,0.74,0,-89.2,0,1,0
U032,2025-04-05 01:00:00,C103,51.65,0.0,0,-74.8,0,1,1
U032,2025-04-05 02:00:00,C103,4.24,1.79,0,-92.6,0,1,2
U032,2025-04-05 03:00:00,C103,61.77,0.5,0,-86.9,0,1,3
U032,2025-04-05 04:00:00,C103,20.47,2.49,2,-88.8,0,1,4
U032,2025-04-05 05:00:00,C103,35.52,5.56,0,-80.6,0,1,5
U032,2025-04-05 06:00:00,C168,10.55,3.89,0,-90.0,1,1,6
U032,2025-04-05 07:00:00,C168,16.67,0.0,0,-85.5,0,1,7
U032,2025-04-05 08:00:00,C168,43.8,2.26,0,-85.1,0,1,8
U032,2025-04-05 09:00:00,C168,23.14,0.0,1,-82.6,0,1,9
U032,2025-04-05 10:00:00,C168,25.22,0.5,0,-92.7,0,1,10
U032,2025-04-05 11:00:00,C168,15.75,4.61,2,-81.1,0,1,11
U032,2025-04-05 12:00:00,C168,7.78,9.68,0,-92.8,0,1,12
U032,2025-04-05 13:00:00,C168,17.9,3.08,0,-91.6,0,1,13
U032,2025-04-05 14:00:00,C168,27.54,3.17,0,-83.2,0,1,14
U032,2025-04-05 15:00:00,C168,5.08,2.51,1,-87.0,0,1,15
U032,2025-04-05 16:00:00,C168,149.5,0.0,0,-94.8,0,1,16
U032,2025-04-05 17:00:00,C168,11.94,17.49,1,-80.7,0,1,17
U032,2025-04-05 18:00:00,C168,15.15,0.0,0,-93.8,0,1,18
U032,2025-04-05 19:00:00,C170,11.05,4.12,0,-74.3,1,1,19
U032,2025-04-05 20:00:00,C170,15.73,0.48,0,-91.6,0,1,20
U032,2025-04-05 21:00:00,C170,60.39,0.93,0,-90.7,0,1,21
U032,2025-04-05 22:00:00,C170,26.68,3.74,0,-88.9,0,1,22
U032,2025-04-05 23:00:00,C100,21.9,0.0,0,-77.1,1,1,23
U032,2025-04-06 00:00:00,C100,50.98,0.54,0,-81.6,0,1,0
U032,2025-04-06 01:00:00,C100,46.92,0.0,1,-84.1,0,1,1
U032,2025-04-06 02:00:00,C132,27.76,11.1,0,-80.4,1,1,2
U032,2025-04-06 03:00:00,C132,5.48,0.0,0,-84.5,0,1,3
U032,2025-04-06 04:00:00,C132,8.81,0.0,0,-82.5,0,1,4
U032,2025-04-06 05:00:00,C132,22.73,0.56,0,-94.1,0,1,5
U032,2025-04-06 06:00:00,C156,28.3,2.7,0,-85.1,1,1,6
U032,2025-04-06 07:00:00,C156,42.24,0.0,0,-91.1,0,1,7
U032,2025-04-06 08:00:00,C156,0.5,2.95,0,-84.3,0,1,8
U032,2025-04-06 09:00:00,C156,55.34,7.21,1,-93.1,0,1,9
U032,2025-04-06 10:00:00,C156,9.23,0.85,0,-84.7,0,1,10
U032,2025-04-06 11:00:00,C156,58.3,0.0,0,-85.5,0,1,11
U032,2025-04-06 12:00:00,C156,21.2,0.0,0,-81.3,0,1,12
U032,2025-04-06 13:00:00,C156,14.83,0.0,1,-92.9,0,1,13
U032,2025-04-06 14:00:00,C156,13.91,5.13,0,-95.2,0,1,14
U032,2025-04-06 15:00:00,C156,7.53,3.27,0,-87.5,0,1,15
U032,2025-04-06 16:00:00,C125,4.55,0.61,0,-85.8,1,1,16
